id,hospcode,areacode,flag_sent,date_com,b_year,type_13,uc,sso,ofc,osm,ageing,child,disab,home,village,school,student,childcenter,caregiver,osk,opd,opd_visit,opd_pt,opd_pt_visit,ip
"8ec43f9ee8a5b450912a021b7b914f7e","03852","35030201","0","202206300500","2565","2670","0","0","0","113","764","206","58",1205,10,3,0,2,0,0,2775,7242,884,1771,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","22158","35030108","0","202206300500","2565","6220","0","0","0","142","1464","360","84",2902,14,8,0,5,0,0,4551,10948,964,2404,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03851","35030107","0","202206300500","2565","2095","0","0","0","70","402","146","72",912,7,4,0,1,0,0,1866,5173,850,1714,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03850","35020506","0","202206300500","2565","1487","0","0","0","41","433","71","19",651,4,4,0,0,0,0,1363,4995,567,1272,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03849","35020503","0","202206300500","2565","1706","0","0","0","46","377","144","43",807,5,1,0,2,0,0,1777,5739,705,1326,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","13882","35020404","0","202206300500","2565","581","0","0","0","20","129","43","31",294,2,1,0,1,0,0,631,2453,415,1163,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03848","35020401","0","202206300500","2565","1763","0","0","0","56","460","137","30",747,5,3,0,0,0,0,1796,6524,679,1543,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03847","35020308","0","202206300500","2565","1774","0","0","0","57","403","90","83",848,7,4,0,3,0,0,1596,6086,783,1937,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03846","35020303","0","202206300500","2565","1554","0","0","0","39","348","98","22",563,3,2,0,1,0,0,1653,4293,518,958,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03845","35020205","0","202206300500","2565","1396","0","0","0","42","403","63","44",624,6,4,0,1,0,0,1155,4877,700,1804,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03844","35020201","0","202206300500","2565","947","0","0","0","29","303","35","42",436,6,2,0,2,0,0,868,3388,409,1017,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03843","35020108","0","202206300500","2565","2059","0","0","0","52","498","130","79",886,6,4,0,1,0,0,1794,8383,744,1524,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","22157","35020103","0","202206300500","2565","5989","0","0","0","157","1436","321","141",1946,10,5,0,2,0,0,2211,4535,383,879,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03837","35011803","0","202206300500","2565","3046","0","0","0","115","562","192","77",1106,9,4,0,0,0,0,1586,4517,558,1445,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03842","35011702","0","202206300500","2565","2214","0","0","0","93","398","147","59",927,9,5,0,0,0,0,2198,6000,599,1489,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03841","35011603","0","202206300500","2565","3246","0","0","0","113","625","227","64",1268,9,3,0,0,0,0,3413,10653,525,1535,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03840","35011501","0","202206300500","2565","2839","0","0","0","61","511","152","86",1015,6,3,0,2,0,0,3282,9996,842,1963,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03838","35011401","0","202206300500","2565","3877","0","0","0","140","918","225","90",1469,7,3,0,0,0,0,2359,9095,1179,2819,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03836","35011301","0","202206300500","2565","3481","0","0","0","119","838","202","72",1214,9,5,0,3,0,0,2403,9188,882,2399,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03835","35011208","0","202206300500","2565","1560","0","0","0","54","351","102","38",732,6,3,0,0,0,0,1216,4301,575,1582,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03839","35011204","0","202206300500","2565","4424","0","0","0","99","1020","265","68",1909,10,4,0,0,0,0,3866,9900,590,1521,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03834","35011101","0","202206300500","2565","4186","0","0","0","1","595","250","49",1449,13,4,0,0,0,0,2371,6516,1042,2659,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03833","35011003","0","202206300500","2565","4450","0","0","0","10","1089","240","122",1472,11,5,0,0,0,0,2750,8920,751,1457,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03832","35010901","0","202206300500","2565","3554","0","0","0","0","825","210","90",1436,10,3,0,1,0,0,2015,5499,560,2075,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03831","35010803","0","202206300500","2565","3307","0","0","0","119","707","211","58",1321,9,4,0,6,0,0,2666,7867,852,2213,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","03830","35010710","0","202206300500","2565","2391","0","0","0","90","610","147","58",1109,8,3,0,2,0,0,1938,6529,514,1836,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","28899","35010703","0","202206300500","2565","4101","0","0","0","5","596","177","34",1475,8,5,0,3,0,0,2645,6885,778,1772,"203.157.102.135"
"8ec43f9ee8a5b450912a021b7b914f7e","08892","80120303","0","202206260659","2565","2022","1219","4","161","138","589","121","51",772,7,4,0,5,0,0,2233,6266,539,2191,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08769","80012105","0","202206260659","2565","4705","2593","203","525","65","1058","222","52",2515,5,2,0,1,0,0,4213,8457,1510,2694,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08872","80100101","0","202206260659","2565","2254","1399","14","196","71","609","157","1",982,6,3,0,0,0,0,2755,6874,483,860,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","77710","80160203","0","202206260659","2565","6803","3780","23","830","105","1822","410","123",2736,6,5,0,0,0,0,6085,13223,1116,3507,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08888","80110701","0","202206260659","2565","7843","5024","61","357","143","1235","564","9",0,0,0,0,0,0,0,6779,14290,1779,3134,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08894","80120407","0","202206260659","2565","884","390","13","54","56","255","50","12",330,2,1,0,0,0,0,920,2938,385,1327,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08885","80110501","0","202206260659","2565","6454","3816","202","241","123","1173","261","41",1368,3,3,0,0,0,0,4696,8731,1132,2073,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","11322","80020109","0","202206260659","2565","4834","2449","467","256","88","1146","243","5",11963,37,18,0,0,0,0,34719,100493,10613,24510,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08776","80020204","0","202206260659","2565","3604","2411","210","96","87","1013","291","173",137,1,0,0,0,0,0,2228,3699,269,503,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08956","80180106","0","202206260659","2565","4504","2658","20","215","80","864","165","17",1400,6,3,0,0,0,0,2289,4121,207,430,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08797","80040906","0","202206260659","2565","5071","3685","154","376","132","1102","296","85",1983,7,3,0,0,0,0,4976,11883,1023,3499,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08881","80110302","0","202206260659","2565","3378","2283","14","214","110","767","221","31",1484,6,3,0,2,0,0,3014,5835,866,1539,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08882","80110304","0","202206260659","2565","4015","2770","135","283","99","739","278","1",1265,4,4,0,0,0,0,2936,6404,912,1671,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","23970","80011502","0","202206260659","2565","2624","1694","91","171","0","420","323","2",2043,5,0,0,0,0,0,738,1706,234,627,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08778","80020304","0","202206260659","2565","1555","972","90","29","54","389","100","22",171,1,0,0,1,0,0,1123,2050,172,322,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08880","80110204","0","202206260659","2565","1919","1329","72","145","75","387","124","6",699,3,2,0,0,0,0,2024,4211,468,710,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08877","80100303","0","202206260659","2565","2163","1625","112","169","66","508","175","43",864,4,2,0,0,0,0,2371,5469,556,1097,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08876","80100205","0","202206260659","2565","1918","1545","70","91","42","308","125","22",573,3,3,0,0,0,0,1704,4907,556,1345,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08791","80040308","0","202206260659","2565","5134","3591","34","250","157","1038","300","80",1855,8,4,0,0,0,0,4737,9906,820,2521,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08866","80091001","0","202206260659","2565","3385","2186","158","207","74","386","262","72",961,6,4,0,1,0,0,3089,8454,1126,2771,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","11331","80100102","0","202206260659","2565","3573","2066","251","171","0","874","208","3",1556,6,4,0,3,0,0,21079,77101,8471,25484,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08867","80091104","0","202206260659","2565","3421","2291","258","179","61","477","329","58",1053,4,2,0,2,0,0,3475,10170,2183,5619,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08868","80091107","0","202206260659","2565","7682","4628","480","1205","107","1424","477","146",2721,6,4,0,1,0,0,10696,21240,2169,4205,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08871","80091309","0","202206260659","2565","3290","2754","115","113","68","500","324","68",1090,3,2,0,2,0,0,3690,9665,1070,2715,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08911","80121802","0","202206260659","2565","1128","851","43","135","63","321","54","29",442,5,1,0,2,0,0,1394,4179,559,1748,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","22821","80091102","0","202206260659","2565","366","216","0","2","0","10","1","2",1,1,0,0,0,0,0,0,0,0,0,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08865","80090908","0","202206260659","2565","4897","3890","434","310","104","734","329","66",1556,5,2,0,2,0,0,4517,10902,1990,4473,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","14918","80090811","0","202206260659","2565","11074","4602","34","525","0","566","90","6",1842,2,0,0,0,0,0,13866,65953,7492,15350,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08928","80140504","0","202206260659","2565","3644","2689","263","311","110","798","187","8",1161,8,2,0,0,0,0,3203,8779,586,1566,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08864","80090902","0","202206260659","2565","6827","4561","1124","662","138","1305","364","90",2061,7,5,0,1,0,0,10329,18541,947,2151,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08863","8009080-","0","202206260659","2565","6195","4111","679","680","119","1033","396","77",1844,6,4,0,1,0,0,5065,10647,1482,2863,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08771","80012202","0","202206260659","2565","7111","4290","443","872","144","1614","488","93",2933,7,5,0,1,0,0,6382,16252,1102,3029,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08913","80130201","0","202206260659","2565","2108","1431","56","122","60","481","134","31",517,2,2,0,1,0,0,2160,5553,324,784,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","12472","80090308","0","202206260659","2565","3757","2327","128","404","69","669","204","88",1292,5,6,0,2,0,0,2999,6314,373,1499,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08855","80090502","0","202206260659","2565","4348","3392","291","399","121","814","374","65",1523,9,2,0,2,0,0,3683,7597,761,1720,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08854","80090410","0","202206260659","2565","3925","2183","40","521","117","895","224","109",1434,7,0,0,1,0,0,3816,8347,680,1916,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","11328","80070108","0","202206260659","2565","6468","2755","450","394","1","1658","314","7",3639,14,7,0,0,1,0,69929,233065,25592,59225,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08754","80010704","0","202206260659","2565","6284","4009","710","96","54","1294","429","165",2567,4,4,0,2,0,0,4515,11097,801,3526,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08930","80140603","0","202206260659","2565","5173","3970","260","178","86","836","445","52",2035,7,2,0,0,0,0,4062,8419,684,1450,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08832","80071101","0","202206260659","2565","4603","3382","182","243","20","999","165","63",1419,5,3,0,4,0,0,4602,13757,1501,3594,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08848","80081301","0","202206260659","2565","7368","4951","27","262","109","1251","620","64",2186,8,4,0,0,0,0,8692,27560,1110,4547,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08757","80011304","0","202206260659","2565","7182","4188","109","441","96","1308","446","0",1732,5,3,0,1,0,0,5592,13526,1384,3445,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08844","80080908","0","202206260659","2565","2495","1744","230","224","78","544","166","63",879,4,2,0,1,0,0,2923,9978,392,830,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08842","80080711","0","202206260659","2565","5866","4635","351","183","95","866","583","176",1470,7,3,0,3,0,0,5863,15782,580,1262,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08862","80090801","0","202206260659","2565","2268","1728","143","118","48","325","180","54",796,3,1,0,1,0,0,1881,4612,419,944,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08787","80030503","0","202206260659","2565","3140","1969","105","370","74","808","184","41",1237,5,5,0,1,0,0,2437,4261,355,829,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08839","80080603","0","202206260659","2565","4441","3089","258","493","77","1078","254","192",1597,6,5,0,2,0,0,4408,10725,493,1339,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08835","80080209","0","202206260659","2565","2693","2016","71","229","43","585","186","43",852,5,1,0,0,0,0,2548,6595,610,1429,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08837","80080309","0","202206260659","2565","3752","2310","64","252","74","901","236","16",1256,9,5,0,0,0,0,4105,11640,650,1634,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08838","80080406","0","202206260659","2565","4667","2758","290","229","103","926","343","114",1519,9,2,0,0,0,0,4650,12373,640,952,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08834","80080204","0","202206260659","2565","3862","2735","132","284","98","884","320","105",1458,7,4,0,0,0,0,3734,9713,852,2051,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","40492","80220210","0","202206260659","2565","4225","2124","293","302","0","1019","161","30",2015,6,4,0,2,0,0,14799,58616,5557,14188,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08774","80012212","0","202206260659","2565","1772","1050","8","18","69","385","120","40",634,3,1,0,0,0,0,1803,4366,539,1301,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08784","80030304","0","202206260659","2565","3452","2208","203","44","80","912","215","23",1406,4,4,0,0,0,0,2769,5451,306,765,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","14902","80140907","0","202206260659","2565","9887","7837","710","417","178","1667","795","128",3511,8,7,0,0,0,0,7749,13253,727,1638,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08833","80071105","0","202206260659","2565","1873","1002","25","123","64","400","73","64",562,2,3,0,0,0,0,2103,5915,678,1493,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08804","80050404","0","202206260659","2565","979","695","14","75","42","297","70","21",0,0,0,0,0,0,0,1057,2567,299,394,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08900","80120806","0","202206260659","2565","3671","2582","376","390","96","902","242","63",1524,7,2,0,0,0,0,3674,12350,361,1097,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08905","80121302","0","202206260659","2565","709","462","7","48","27","224","46","27",323,4,1,0,1,0,0,785,2470,313,880,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08830","80071003","0","202206260659","2565","3949","3084","188","273","91","757","262","47",1576,4,3,0,4,0,0,3607,7209,485,869,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08829","80070901","0","202206260659","2565","7044","4066","8","489","123","1152","329","11",2486,6,6,0,4,0,0,5798,10757,906,1706,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08818","80070102","0","202206260659","2565","2517","1680","65","125","57","441","195","48",859,3,2,0,0,0,0,2576,8247,969,2045,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08826","80070701","0","202206260659","2565","2946","1756","64","156","68","792","150","11",1132,6,3,0,0,0,0,2976,7937,1149,2377,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08793","80040505","0","202206260659","2565","2808","1836","14","219","74","664","168","36",954,5,2,0,0,0,0,2404,4976,500,1706,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08819","80070204","0","202206260659","2565","3442","2272","187","338","82","774","219","95",1351,7,3,0,1,0,0,3483,9627,1186,3259,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08850","80090201","0","202206260659","2565","10427","6098","1720","1712","124","2498","481","269",5037,8,4,0,3,0,0,11712,22148,1375,3739,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08923","80140210","0","202206260659","2565","9129","6312","373","806","222","1964","697","123",3486,16,7,0,6,0,0,6938,12345,649,1849,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08817","80061307","0","202206260659","2565","4549","3176","322","427","101","928","285","92",1719,7,4,0,0,0,0,4418,11133,965,2062,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08790","80040302","0","202206260659","2565","5219","2823","25","364","98","1252","236","55",1650,11,4,0,0,0,0,4726,8620,393,1420,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08889","80120206","0","202206260659","2565","4637","2589","33","305","105","1131","305","133",1783,10,4,0,2,0,0,4306,10949,1391,2436,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","11327","80060701","0","202206260659","2565","3029","1451","18","277","0","951","133","42",2082,11,4,0,1,0,0,29168,94472,15608,40150,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08777","80020301","0","202206260659","2565","2601","1858","258","140","50","505","169","74",0,0,0,0,0,0,0,2123,4179,181,416,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","12425","80090100","0","202206260659","2565","6472","3794","628","886","32","1032","172","48",2802,11,3,0,0,0,0,0,0,0,0,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08809","80060602","0","202206260659","2565","1652","879","2","141","54","538","81","16",721,6,3,0,0,0,0,1466,4377,313,1114,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08808","80060506","0","202206260659","2565","1757","1275","95","169","69","542","80","2",715,10,4,0,0,0,0,1720,5783,623,1720,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08883","80110404","0","202206260659","2565","2741","1905","52","142","66","435","169","19",1173,4,2,0,0,0,0,2512,6572,1071,2034,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08807","80060402","0","202206260659","2565","685","465","18","79","31","191","39","13",315,4,2,0,0,0,0,909,3131,354,1089,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","11329","80080103","0","202206260659","2565","21873","12688","854","1150","256","3790","1865","487",11173,15,12,0,8,0,0,127825,435919,39761,105627,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08806","80060301","0","202206260659","2565","1664","1176","108","129","70","435","79","2",777,11,1,0,1,0,0,1521,4715,713,1895,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08949","80161002","0","202206260659","2565","1684","1258","97","128","66","466","86","22",887,5,1,0,1,0,0,1631,5164,712,2557,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08805","80050501","0","202206260659","2565","2995","1962","10","32","56","793","205","86",1341,6,5,0,2,0,0,3028,5697,520,747,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08765","80011905","0","202206260659","2565","3296","2144","169","30","76","782","237","33",1122,5,4,0,1,0,0,3247,6392,771,1439,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08803","80050311","0","202206260659","2565","5593","4082","92","315","136","1203","341","87",2211,9,3,0,2,0,0,4929,8875,1681,2803,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08802","80050306","0","202206260659","2565","1364","1005","59","124","42","337","83","45",573,3,2,0,0,0,0,1148,2615,156,201,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08800","80050201","0","202206260659","2565","2188","1592","39","146","64","537","105","46",986,4,2,0,0,0,0,2262,3951,314,663,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08798","80041502","0","202206260659","2565","2103","1274","13","241","84","624","141","51",924,6,1,0,0,0,0,2246,6491,399,1412,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","11326","80050405","0","202206260659","2565","4725","3113","144","304","0","1157","150","2",2426,9,3,0,1,0,0,26889,57513,6781,10319,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08796","80040705","0","202206260659","2565","3392","2451","129","415","134","928","204","55",1327,7,3,0,0,0,0,3125,7223,565,1965,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08831","80071004","0","202206260659","2565","2758","1933","52","167","75","399","171","20",995,3,1,0,0,0,0,2545,5493,355,686,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","40491","80230301","0","202206260659","2565","4354","2798","194","346","110","889","245","30",5685,14,4,0,0,0,0,18911,61931,9205,20243,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08960","80180303","0","202206260659","2565","2229","1355","13","59","84","333","134","23",790,5,2,0,1,0,0,2415,5412,366,865,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08794","80040508","0","202206260659","2565","2878","2138","185","303","106","759","176","31",1178,5,5,0,0,0,0,3330,6884,373,1104,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08772","80012205","0","202206260659","2565","7663","5328","720","781","157","1711","414","136",2342,7,4,0,0,0,0,5799,17204,1498,4591,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08845","80081003","0","202206260659","2565","2394","1760","175","226","73","585","151","57",816,4,3,0,1,0,0,2598,9055,618,1419,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08884","80110405","0","202206260659","2565","4232","2693","28","131","84","547","373","15",1227,4,3,0,0,0,0,2870,5685,989,1603,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08788","80030505","0","202206260659","2565","3817","2664","359","50","115","814","242","38",1561,5,2,0,0,0,0,3670,8126,468,1158,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08945","80160606","0","202206260659","2565","2274","1515","54","206","61","656","126","52",1058,8,2,0,0,0,0,2395,7577,941,3179,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","23960","80061001","0","202206260659","2565","855","591","29","100","31","259","53","48",407,3,3,0,0,0,0,849,2182,221,574,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08785","80030404","0","202206260659","2565","3479","2438","158","283","105","901","219","46",1330,6,3,0,0,0,0,3823,9281,771,1566,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08874","80100201","0","202206260659","2565","2436","1393","45","203","69","511","182","49",977,4,1,0,0,0,0,2474,5924,805,1376,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","14378","80030305","0","202206260659","2565","3083","2006","175","355","114","870","172","36",1130,3,1,0,0,0,0,2465,3966,317,714,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08910","80121709","0","202206260659","2565","2222","1684","225","160","77","524","128","57",964,8,4,0,0,0,0,2774,7229,775,1668,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08843","80080907","0","202206260659","2565","3159","2208","226","338","86","751","228","92",1071,7,2,0,1,0,0,2955,8084,528,1203,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08783","80030104","0","202206260659","2565","3083","2047","58","249","85","632","231","46",1217,4,3,0,0,0,0,2436,5049,312,1055,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08780","80020404","0","202206260659","2565","3723","2181","39","395","114","899","222","41",0,0,0,0,0,0,0,2752,6760,245,560,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","09895","94010702","0","202206301244","2565","4164","3080","28","142","36","370","411","22",881,8,2,0,1,0,0,2502,6435,627,1027,"203.157.102.194"
"8ec43f9ee8a5b450912a021b7b914f7e","08954","80171701","0","202206260659","2565","4323","2921","55","188","113","569","387","60",1419,7,3,0,3,0,0,4795,13641,2038,3655,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08779","80020402","0","202206260659","2565","4900","2994","21","416","130","1040","281","81",0,1,0,0,0,0,0,3906,6894,340,728,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08941","80160302","0","202206260659","2565","6524","4036","120","468","91","1397","437","156",2145,13,8,0,0,0,0,5278,12145,1369,3978,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08759","80011505","0","202206260659","2565","6153","3815","169","396","119","855","551","123",1441,4,3,0,0,0,0,3954,7138,1373,2723,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","08775","80020106","0","202206260659","2565","1659","1045","107","57","50","404","65","47",0,0,0,0,0,0,0,1498,2747,131,189,"203.157.102.180"
"8ec43f9ee8a5b450912a021b7b914f7e","02403","26020203","0","202206280320","2565","624","324","15","109","18","231","44","32",323,3,0,0,0,0,0,666,3625,299,1064,"203.157.102.126"
"8ec43f9ee8a5b450912a021b7b914f7e","07851","67110601","0","202206262127","2565","925","714","61","46","20","178","57","11",775,4,0,0,1,0,0,1140,3189,672,1565,"203.157.102.167"
"8ec43f9ee8a5b450912a021b7b914f7e","03088","31230511","0","202206281924","2565","2833","1846","106","172","91","708","219","144",1079,8,1,0,0,0,0,3463,19575,1402,3518,"203.157.102.131"
"8ec43f9ee8a5b450912a021b7b914f7e","04775","42120507","0","202206291005","2565","4802","2245","58","82","116","823","266","195",1348,9,2,0,0,0,0,4846,16066,1786,4341,"203.157.102.142"
"8ec43f9ee8a5b450912a021b7b914f7e","09718","92041301","0","202206301107","2565","2418","1505","10","147","78","447","148","59",916,6,2,0,0,0,0,1310,3155,468,1184,"203.157.102.192"
"8ec43f9ee8a5b450912a021b7b914f7e","02291","24100208","0","202206300955","2565","2699","1850","57","35","89","496","185","53",1398,4,2,0,2,0,0,1467,3786,722,1134,"203.157.102.124"
"8ec43f9ee8a5b450912a021b7b914f7e","02290","24100207","0","202206300955","2565","2391","1956","90","83","66","463","112","107",1131,2,1,0,2,0,0,2088,5144,939,1786,"203.157.102.124"
